suspected_spell_err,num_first_person_use,num_third_person_use,mention_of_emotion,mention_of_substance,mention_of_manic,mention_of_crime,mention_of_selfharm,mention_of_hospitalization,mention_of_societal,mention_of_therapy,mention_of_violence,mention_of_isolation,label
5,0,0,0,0,0,0,0,0,0,0,0,0,0
57,0,0,2,0,0,1,0,0,1,0,1,1,0
2,1,0,1,0,0,0,0,0,0,0,0,0,1
33,3,3,4,1,0,0,2,1,0,0,0,0,1
12,0,0,0,0,1,0,1,0,1,0,0,0,1
10,2,0,2,0,0,0,2,0,0,0,0,0,1
8,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,1,2,0,0,0,1,0,0,0,1,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2,0,2,0,0,0,1,0,0,0,1,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,1,0,0,0,2,0,0,0,0,0,1
18,1,0,0,0,0,0,1,0,0,1,0,0,1
52,3,2,5,0,0,0,3,2,1,2,1,1,1
5,0,0,0,0,0,0,1,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,1,0,0,0,1,0,0,0,0,2,1
41,3,0,3,0,1,0,11,3,2,2,0,0,1
3,1,0,0,0,0,0,0,0,0,0,0,0,0
10,2,0,1,0,0,0,1,0,0,0,0,1,1
9,0,0,1,0,0,0,0,0,0,0,0,1,0
28,0,0,2,0,0,0,3,1,0,3,0,0,1
9,0,0,2,0,0,0,2,0,0,0,0,1,1
9,0,0,0,0,0,0,0,0,0,0,0,0,1
56,1,5,0,0,0,2,3,0,0,0,1,0,0
2,0,0,0,0,0,0,0,0,0,2,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,0,3,0,0,0,6,0,0,0,2,3,1
12,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,2,0,0,1,2,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,0,0,0,0,0,0,0,0,1,0,0,0,0
15,1,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0
81,0,0,5,3,2,0,2,0,0,2,2,1,1
14,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,1
87,5,1,6,2,0,0,4,2,0,0,6,2,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,5,0,4,1,0,2,0,0,0,3,0,1
5,1,0,0,0,0,0,0,0,0,0,0,0,0
17,1,0,1,0,0,0,3,0,0,0,3,0,1
8,1,0,2,0,0,0,0,0,0,0,0,0,1
8,0,0,2,0,0,0,1,0,0,0,1,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0
59,1,0,5,0,0,0,3,0,2,0,1,0,0
2,0,0,1,0,0,0,0,0,0,0,0,0,1
4,0,0,0,0,0,0,6,0,0,0,0,0,1
7,0,0,0,0,0,0,1,0,0,0,0,0,0
4,0,0,2,0,0,0,2,0,0,0,2,0,1
3,0,0,0,0,0,0,0,0,0,0,1,0,1
12,2,0,1,0,1,0,2,0,0,0,0,3,1
7,0,0,1,0,0,0,0,0,0,1,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0
54,2,0,0,1,0,0,0,0,1,0,0,1,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2,0,0,1,0,0,3,0,0,0,1,0,1
20,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,3,0,0,0,0,0,0,0,0,0,1
4,0,0,0,0,0,0,0,0,0,0,0,0,1
8,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,0,0,0,0,1,0,0,0,1,0,1
10,1,0,1,0,0,0,0,0,0,0,5,0,0
3,1,0,1,0,0,0,0,0,0,3,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,1,0,0,0,0,0,0,0,0,1
11,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,1,1,0,0,0,0,1
15,0,0,0,0,0,0,2,0,0,0,1,0,1
4,0,0,0,1,0,0,2,0,0,0,2,0,1
10,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,2,1,0,0,0,0,0,0,0,0,0,0
22,0,0,1,0,0,0,5,0,0,0,1,1,1
24,0,0,1,0,0,0,0,0,0,0,0,0,0
3,0,1,1,0,0,0,1,0,0,0,0,0,1
4,0,0,1,0,0,0,0,0,0,0,0,0,0
15,0,0,2,0,0,0,3,0,0,0,1,0,1
6,1,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,2,0,0,1,0,1,0,0,1,0,1,1
6,1,0,1,0,0,0,1,0,0,0,0,0,1
37,2,1,0,0,0,0,6,0,0,0,1,0,1
7,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,1,0,0,0,3,0,0,0,1,0,1
6,5,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,1
7,0,0,1,0,0,0,2,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,1,0,0,0,0,0,0,0,0,0,0
3,1,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,4,0,0,0,0,0,0,0,0,4,1
6,0,0,3,0,0,0,0,0,0,0,0,0,1
3,0,0,2,0,0,0,1,0,0,0,1,1,1
9,0,0,0,0,0,0,4,0,0,0,4,0,1
11,0,1,1,0,0,0,1,0,0,0,0,0,1
5,0,0,0,0,0,0,3,0,0,0,2,0,1
16,1,0,0,0,0,0,4,0,0,0,0,0,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,1,0,0,0,1,0,0,0,0,0,1
16,1,0,0,0,0,0,0,0,0,1,0,0,1
9,1,0,0,0,0,0,1,0,0,0,0,0,1
4,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1
13,0,0,1,0,0,0,0,0,0,0,0,1,0
21,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,1,0,1,1,0,1,0,0,0,0,0,1
92,0,8,2,0,0,0,2,2,0,3,11,0,1
5,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,0,2,0,0,0,1,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,0,0,0,2,0,0,1,0,2,0,0,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,0,0,1,0,0,0,0,0,0,0,0
2,1,0,0,0,0,0,1,0,0,0,1,1,0
23,1,0,1,0,0,0,1,0,0,0,0,0,0
32,0,0,2,0,0,0,2,0,0,0,1,0,1
39,3,5,0,0,0,0,0,0,0,0,1,0,1
13,0,0,5,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,1
30,1,1,3,0,0,0,0,0,0,0,1,5,0
3,0,0,1,0,0,0,1,0,0,0,0,0,1
38,0,0,0,0,0,0,0,0,0,0,1,0,0
23,1,1,2,0,0,0,2,0,0,0,1,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,2,3,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,0,0,0,0,0,1,0,2,0,0,0,1
46,0,1,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,1,0,0,0
51,8,0,0,0,0,0,1,0,0,0,1,1,0
5,0,0,0,0,0,0,1,0,0,0,1,0,1
7,0,0,0,0,0,0,0,0,0,0,0,0,1
13,0,0,0,0,0,0,1,0,0,0,0,0,0
12,1,0,1,0,0,0,1,0,1,0,1,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3,2,0,6,0,0,2,0,0,0,0,0,1
12,1,0,2,0,0,0,0,0,0,1,0,1,1
8,0,0,1,0,0,0,0,0,0,0,0,0,1
12,1,0,0,0,0,0,0,0,0,0,0,0,0
59,0,0,3,0,0,2,0,0,1,0,2,1,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,2,0,0,0,1,0,1
19,0,0,2,0,3,0,1,0,0,0,1,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,0,0,0,0,0,1,0,0,0,1,0,1
40,2,2,2,0,0,0,1,0,0,0,0,1,1
3,0,0,0,0,0,0,1,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,0,0,0,0,0,3,0,0,0,1,0,1
14,0,1,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,0,0,0,0,0,3,0,3,1,3,1,1
4,1,0,1,0,0,0,2,0,0,0,0,0,1
6,0,0,0,0,0,0,0,0,0,0,0,0,1
44,2,2,4,0,0,0,5,0,1,0,2,2,1
3,0,0,0,0,0,0,0,0,0,0,0,2,1
12,1,0,0,0,0,0,0,0,0,0,0,0,1
19,0,0,2,0,0,0,0,0,0,2,3,0,1
11,1,1,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1,0,0,0,0,1,7,0,0,2,1,1,1
5,0,2,0,0,0,0,3,0,1,0,1,0,1
10,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,2,0,0,0,2,0,1
25,2,0,0,0,0,0,0,0,1,0,0,0,0
35,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,1,0,0
4,0,0,0,0,0,0,1,0,0,0,0,0,1
10,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,0,1,0,0,0,1,0,0,0,0,0,1
24,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,1,0,0,0,0,4,0,0,0,1,1,1
1,0,0,1,0,0,0,0,0,0,0,0,3,1
3,0,0,1,0,0,0,0,0,0,0,0,1,0
7,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,1,0,0,0,0,0,0,0,0,0,0,1
6,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,0,0,0,0,0,3,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,0,1,0,0,0,1,0,0,0,0,1,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,4,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,1,3,0,0,0,0,0,0,0,0,0,0
9,1,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,3,0,0,0,8,0,0,2,3,3,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0
62,1,0,0,1,0,0,7,0,0,0,0,1,1
2,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1,0,0,0,0,0,2,0,0,0,1,1,1
7,0,0,1,0,0,0,0,0,0,0,0,0,0
43,2,5,1,0,0,0,1,0,0,0,1,0,1
21,5,0,0,0,0,0,1,0,0,0,1,1,1
16,0,0,1,0,0,0,2,0,0,0,2,2,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,2,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,1,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,0,1,0,0,0,0,0,0,0,0,0,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0
71,0,1,2,0,0,0,1,0,1,1,1,3,0
5,1,0,0,0,0,0,0,0,0,0,0,0,0
146,14,12,7,1,1,0,8,5,0,3,2,0,1
15,1,0,1,0,0,0,1,0,0,0,0,1,1
14,1,1,0,0,0,0,2,0,2,0,0,0,1
1,0,0,0,0,0,0,2,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2,1,4,0,2,0,3,0,0,1,1,1,1
13,0,0,0,1,0,0,2,1,0,0,0,0,1
13,0,0,0,0,0,0,4,0,0,0,0,1,1
5,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,2,0,0,0,0,0,0,0,0,0,0
3,1,0,0,0,0,0,1,0,0,0,0,0,0
7,0,0,2,0,0,0,2,0,0,1,1,0,1
4,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,1,0,0,0,2,0,0
13,3,0,1,0,0,0,0,2,0,0,2,0,0
9,0,0,0,0,0,0,3,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,0,1,0,0,0,0,0,0,0,0,1,0
16,3,0,3,0,0,0,3,0,0,2,0,0,1
7,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,2,0,0,0,0,0,0,0,0,1
5,0,0,0,1,0,0,1,0,0,0,1,0,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0
12,1,2,1,0,0,0,2,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,2,0,0,0,0,0,1
4,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,1
42,0,1,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,1,0,0,0,0
8,0,0,1,0,0,0,0,0,0,0,0,0,1
3,0,0,1,0,1,0,0,0,0,0,0,0,1
20,0,0,0,1,0,0,0,0,0,0,0,0,0
3,0,1,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,1
4,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,0,2,0,0,0,2,0,1,0,2,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0
14,0,0,1,0,0,0,4,0,0,0,0,2,1
7,0,0,0,0,0,0,2,0,0,0,1,0,1
11,0,0,2,0,1,0,1,0,0,0,0,0,1
8,0,0,1,0,0,0,2,0,0,0,1,0,1
2,1,0,0,0,0,0,1,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,1,0,0,0,0,0,0,0,1,1
2,0,0,1,0,0,0,1,0,0,0,1,0,1
8,1,0,0,0,0,0,0,0,0,0,0,0,0
11,1,0,0,0,0,0,1,0,0,0,1,0,1
13,3,2,3,0,0,0,0,0,0,0,0,0,1
30,1,1,4,0,1,0,5,2,0,2,1,0,1
44,1,0,1,0,0,0,0,0,0,0,0,0,0
13,0,1,0,0,0,0,0,0,0,0,0,0,0
36,2,0,3,0,0,1,1,1,3,6,2,2,1
55,1,1,0,0,0,0,0,0,0,0,1,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,1
9,0,1,0,0,0,0,3,0,0,0,1,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,0,0,0,0,0,0,0,0,1,1
4,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1,2,1,0,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0,0,1,0,0
34,1,1,1,0,0,0,0,0,0,0,0,0,1
13,2,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,1,1,0,1
20,0,0,0,0,0,0,3,0,1,0,1,0,1
13,0,1,0,0,0,0,5,0,0,0,6,0,1
7,0,0,0,0,0,0,1,0,0,0,0,0,1
42,3,0,8,0,0,0,3,1,1,2,1,2,1
4,1,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0
8,3,2,2,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,3,0,0,0,0,0,0,0,0,0,0
4,0,1,0,0,0,0,0,0,0,0,0,0,0
7,1,0,2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,1
19,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1
6,0,0,0,0,0,0,2,0,0,0,1,0,1
1,0,0,0,0,0,0,1,0,0,0,0,0,0
17,0,0,15,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,1,0,1
11,2,7,1,0,1,0,4,0,0,2,1,0,1
5,0,1,0,0,0,0,3,0,0,0,0,2,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0
9,0,1,0,0,0,0,0,0,0,2,0,0,1
2,0,0,0,0,0,0,1,0,0,0,0,0,1
13,2,0,0,0,2,0,5,0,0,0,1,0,1
22,1,0,1,0,1,0,2,0,0,1,1,0,1
21,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0,0,0,0,0,0,0,0,2,0,0,0,0
16,0,2,3,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,1,0,0,0,0,0,0,0,0,0,1
8,0,0,1,0,0,0,0,0,0,0,0,0,1
24,1,0,1,0,0,0,0,0,0,0,0,1,0
11,1,0,0,0,0,0,2,0,0,0,0,1,1
6,0,0,2,0,0,0,0,0,0,0,0,0,0
3,0,0,2,0,0,0,0,0,0,0,0,2,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,1,0
7,0,2,0,0,0,0,0,0,0,0,0,0,0
34,1,2,7,4,2,0,8,4,0,11,4,1,1
7,0,0,0,0,0,0,0,0,1,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,1,0,0,0,0,0,1
10,1,1,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1,2,7,0,0,0,0,0,0,0,0,2,1
16,0,1,0,0,0,0,3,0,0,0,0,0,0
5,0,0,0,1,0,0,1,0,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0,1,0,0,0,0
13,0,0,0,2,1,0,1,0,0,0,1,1,1
5,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,0,1,0,3,0,4,0,0,3,1,3,1
20,0,1,3,0,0,0,3,0,0,0,0,0,1
10,0,0,0,0,0,0,0,0,1,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,1
5,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2,0,0,0,0,0,3,1,0,0,2,1,1
25,1,1,0,0,0,0,1,0,0,2,0,1,1
23,1,0,4,0,2,0,3,0,0,2,2,1,1
4,0,0,0,0,0,0,0,0,0,1,0,0,1
15,0,0,1,0,0,0,1,0,0,0,0,0,1
8,0,0,0,1,0,0,6,0,0,0,0,0,1
7,2,0,4,0,0,0,2,1,0,0,4,2,1
3,1,0,0,0,0,0,0,0,0,0,0,0,1
8,4,0,0,0,0,0,7,0,0,0,0,0,1
4,0,0,2,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,1
3,0,0,0,0,0,0,2,0,0,0,2,0,1
10,0,1,0,1,0,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0
10,2,0,2,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,0,0,0,0,0,0,0,0,0,0,0
10,5,0,2,0,0,0,5,0,0,0,2,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,5,4,1,0,0,0,1,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,0,0,0,0,0,0,0,0,0,0,1
15,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,4,0,0,0,1,0,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,0,1,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,2,0,0,0,0,0,1
4,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1,0,1,0,0,0,2,0,0,0,0,0,1
3,0,0,0,0,0,0,1,0,0,0,0,0,1
4,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,1,0,0,0,0,4,0,0,0,0,1,1
5,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,2,0,0,0,0,3,1,1,3,3,1,1
2,0,0,0,0,0,0,0,0,0,0,0,1,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0
62,4,8,2,0,0,0,1,0,0,1,0,0,0
0,1,0,0,0,0,0,3,0,0,0,0,0,1
2,0,0,0,1,0,0,0,0,0,0,0,0,0
6,0,0,2,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0
86,0,3,1,0,0,0,0,0,0,2,4,0,0
8,2,1,0,0,0,0,0,0,0,0,0,0,0
4,0,0,2,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,1,1,0,1,0,0,0,0,0,1
4,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,0,0,0,0,0,0,0,0,0,0,1
4,0,0,0,0,0,0,0,0,0,0,0,0,1
5,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2,0,5,0,1,0,0,0,0,0,1,0,1
15,0,0,1,0,2,0,0,0,0,7,0,1,1
16,0,0,0,0,0,0,3,0,0,0,2,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,0,0,1,0,0,0,0,0,0,0,0,0
12,4,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0,1,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0
130,1,4,4,0,0,0,1,0,0,0,3,0,0
8,0,0,0,0,0,0,5,0,0,0,0,0,1
17,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,0,1,0,0,0,0,0,0,0,0,0,0
24,1,1,2,0,0,0,5,0,0,0,3,1,1
9,0,1,0,0,0,0,0,0,0,1,3,0,1
27,5,4,1,0,3,1,3,0,0,1,4,1,1
10,0,0,2,1,0,0,1,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,1,0,0,0,0,2,0,0,0,0,0,1
2,1,0,2,0,0,0,0,0,0,0,1,1,1
4,0,0,0,0,0,0,1,0,0,0,0,0,1
5,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,4,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,1,0,0,0,0,0,1
3,0,0,0,0,0,0,2,0,0,0,0,0,1
22,2,1,6,1,1,0,4,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,0,0,0,2,0,1,0,0,0,1,1,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,0,0,0,0,0,1,0,0,0,1,1,1
15,0,0,0,0,0,0,0,0,1,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,1
7,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,2,0,0,0,2,0,1
8,0,0,1,0,0,0,0,0,0,0,0,1,1
26,3,1,2,2,1,0,3,0,0,0,1,2,1
23,1,0,0,0,0,0,0,0,0,0,0,0,0
17,0,1,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,1,0,0,1,0,0,0,0,0,1
3,0,1,0,0,0,0,0,0,0,0,0,0,1
9,2,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,0,0,0,1,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,2,0,0,0,0,2,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,1
11,1,1,0,0,0,0,0,0,0,0,0,0,1
12,1,0,0,0,0,0,3,0,0,0,1,1,1
6,0,0,0,0,0,0,0,1,0,0,0,0,1
8,0,0,0,0,0,0,2,0,0,0,0,0,1
12,1,1,2,0,0,0,0,0,0,0,0,1,1
12,2,3,0,0,0,0,0,0,0,0,0,0,1
4,0,0,0,0,0,0,2,0,0,0,0,0,1
92,6,8,12,0,0,0,5,0,0,0,0,1,1
17,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,2,0,0,0,0,0,0,0,0,1,1
